tournee_id,jour,zone,ilot,ordre,commerce,adresse,tel,lat,lng,statut,contact,prix_mois,frequence,heure,sepa,date_premier,date_contrat,acces,notes
T20,Lun,Lorient-centre,7 Rue du Port / 1 Pl. Aristide Briand,5,EAT SUSHI Lorient,"3 Pl. Aristide Briand, 56100 Lorient, France",02 97 30 38 38,47.747959599999994,-3.3641387999999997,cible,,,,,,,,,
T20,Lun,Lorient-centre,7 Rue du Port / 1 Pl. Aristide Briand,6,Le Palladium,"1 Parv. du Grand Théâtre, 56100 Lorient, France",02 97 37 74 19,47.747994899999995,-3.3667479,cible,,,,,,,,,
T20,Lun,Lorient-centre,7 Rue du Port / 1 Pl. Aristide Briand,7,Home Partner La Conciergerie de LORIENT,"2 Av. du Faouédic, 56100 Lorient, France",07 86 52 36 12,47.748090399999995,-3.3649845,cible,,,,,,,,,
T20,Lun,Lorient-centre,7 Rue du Port / 1 Pl. Aristide Briand,8,Info Jeunes Lorient (BIJ),"Esplanade Du Moustoir, Rue Sarah Bernhardt, 56100 Lorient, France",02 97 84 84 57,47.7481137,-3.3675279,cible,,,,,,,,,
T20,Lun,Lorient-centre,7 Rue du Port / 1 Pl. Aristide Briand,9,L'Aromate - Bar à Salades,"2 Av. du Faouédic, 56100 Lorient, France",09 50 12 23 44,47.748124999999995,-3.3649986000000003,cible,,,,,,,,,
T20,Lun,Lorient-centre,7 Rue du Port / 1 Pl. Aristide Briand,10,Athalia Voyages,"4 Av. du Faouédic, 56100 Lorient, France",02 97 21 17 17,47.748224199999996,-3.3647348999999998,cible,,,,,,,,,
T20,Lun,Lorient-centre,7 Rue du Port / 1 Pl. Aristide Briand,11,Culinarion | LORIENT,"32 Rue de Liège, 56100 Lorient, France",02 97 21 03 04,47.7482598,-3.3611665,cible,,,,,,,,,
T20,Lun,Lorient-centre,7 Rue du Port / 1 Pl. Aristide Briand,12,Selectour - Celtea Voyages,"6 Av. du Faouédic, 56100 Lorient, France",02 97 64 53 53,47.748287999999995,-3.364655,cible,,,,,,,,,
T21,Lun,Lorient-centre,5 Rue du Couëdic / 4 Rue Joseph Rollo,1,Pierre de Lune,"5 Rue du Couëdic, 56100 Lorient, France",02 97 84 96 07,47.748880199999995,-3.3640320000000004,cible,,,,,,,,,
T21,Lun,Lorient-centre,5 Rue du Couëdic / 4 Rue Joseph Rollo,2,Jérôme Le Teuff Pâtissier Chocolatier Lorient,"4 Rue Joseph Rollo, 56100 Lorient, France",02 97 21 08 81,47.748906299999994,-3.3643373999999997,cible,,,,,,,,,
T21,Lun,Lorient-centre,5 Rue du Couëdic / 4 Rue Joseph Rollo,3,Momie Lorient,"11 Rue de l'Assemblée nationale, 56100 Lorient, France",02 59 16 24 20,47.7489223,-3.3627411,cible,,,,,,,,,
T21,Lun,Lorient-centre,5 Rue du Couëdic / 4 Rue Joseph Rollo,4,CESAR LORIENT by Merano Intérieur,"12 Rue des Fontaines, 56100 Lorient, France",09 87 16 05 92,47.748974,-3.3603616,cible,,,,,,,,,
T21,Lun,Lorient-centre,5 Rue du Couëdic / 4 Rue Joseph Rollo,5,COMPTOIR NATIONAL DE L'OR - Lorient,"15 Bd du Général Leclerc, 56100 Lorient, France",07 60 91 64 52,47.7490272,-3.365547,cible,,,,,,,,,
T21,Lun,Lorient-centre,5 Rue du Couëdic / 4 Rue Joseph Rollo,6,Japanim Lorient,"4 Rue des Fontaines, 56100 Lorient, France",09 81 26 98 83,47.7491164,-3.3607677999999996,cible,,,,,,,,,
T21,Lun,Lorient-centre,5 Rue du Couëdic / 4 Rue Joseph Rollo,7,LYZO,"4 Rue de Liège, 56100 Lorient, France",07 49 11 88 87,47.7491738,-3.3635802,cible,,,,,,,,,
T21,Lun,Lorient-centre,5 Rue du Couëdic / 4 Rue Joseph Rollo,8,Cuisines Frédéric Louët - Cuisines Haut de Gamme NOLTE à Lorient,"58 Rue du Maréchal Foch, 56100 Lorient, France",02 97 35 10 96,47.7492343,-3.3592125,cible,,,,,,,,,
T21,Lun,Lorient-centre,5 Rue du Couëdic / 4 Rue Joseph Rollo,9,Le Nemrut kebab,"8 Bd du Général Leclerc, 56100 Lorient, France",09 80 71 91 60,47.749308,-3.3662896,cible,,,,,,,,,
T21,Lun,Lorient-centre,5 Rue du Couëdic / 4 Rue Joseph Rollo,10,Cuisines et vous,"35 Rue du Maréchal Foch, 56100 Lorient, France",02 97 85 10 34,47.749390299999995,-3.3596429,cible,,,,,,,,,
T21,Lun,Lorient-centre,5 Rue du Couëdic / 4 Rue Joseph Rollo,11,Mijo Cuisine,"Chez Cuisines et vous, 35 Rue du Maréchal Foch, 56100 Lorient, France",02 97 85 10 34,47.749390299999995,-3.3596429,cible,,,,,,,,,
T21,Lun,Lorient-centre,5 Rue du Couëdic / 4 Rue Joseph Rollo,12,MOD'AICHA,"19 Bd du Général Leclerc, 56100 Lorient, France",07 87 43 56 28,47.749405499999995,-3.3657660999999996,cible,,,,,,,,,
T22,Jeu,Queven,Rond Point de Runio / ROND POINT BEG RUNIO,1,LE GLEUT AUTOMOBILES,"Rond Point de Runio, 56530 Quéven, France",02 97 80 14 80,47.782803,-3.413645,cible,,,,,,,,,
T22,Jeu,Queven,Rond Point de Runio / ROND POINT BEG RUNIO,2,Citroen ATLANTIC AUTO QUEVEN,"ROND POINT BEG RUNIO, 56530 Quéven, France",02 97 80 14 70,47.7833064,-3.4145817,cible,,,,,,,,,
T22,Jeu,Queven,Rond Point de Runio / ROND POINT BEG RUNIO,3,A&C Immobilier,"60 Rue Jean Jaurès, 56530 Quéven, France",06 62 19 97 28,47.7860468,-3.4160328,cible,,,,,,,,,
T22,Jeu,Queven,Rond Point de Runio / ROND POINT BEG RUNIO,4,Lucas Burgers Quéven,"59 Rue Jean Jaurès, 56530 Quéven, France",09 81 49 64 13,47.786120399999994,-3.415667,cible,,,,,,,,,
T22,Jeu,Queven,Rond Point de Runio / ROND POINT BEG RUNIO,5,La Cucina Pizza,"59 Rue Jean Jaurès, 56530 Quéven, France",02 97 05 15 00,47.786162,-3.4157729999999997,cible,,,,,,,,,
T22,Jeu,Queven,Rond Point de Runio / ROND POINT BEG RUNIO,6,Anadolu Grill,"57 BIS Rue Jean Jaurès, 56530 Quéven, France",09 53 08 84 66,47.786255999999995,-3.415825,cible,,,,,,,,,
T22,Jeu,Queven,Rond Point de Runio / ROND POINT BEG RUNIO,7,Ty Mam'Goz,"57 bis Rue Jean Jaurès, 56530 Quéven, France",07 49 09 04 64,47.7864386,-3.4157292,cible,,,,,,,,,
T22,Jeu,Queven,Rond Point de Runio / ROND POINT BEG RUNIO,8,Le Jaurès,"52 Rue Jean Jaurès, 56530 Quéven, France",02 97 05 06 52,47.786585599999995,-3.4160128000000003,cible,,,,,,,,,
T22,Jeu,Queven,Rond Point de Runio / ROND POINT BEG RUNIO,9,Agence Nestenn Immobilier Quéven,"55 Rue Jean Jaurès, 56530 Quéven, France",02 97 80 20 80,47.786770399999995,-3.4157077,cible,,,,,,,,,
T22,Jeu,Queven,Rond Point de Runio / ROND POINT BEG RUNIO,10,Kerlocation,"48 Rue Jean Jaurès, 56530 Quéven, France",02 97 05 40 21,47.7868755,-3.4160672,cible,,,,,,,,,
T22,Jeu,Queven,Rond Point de Runio / ROND POINT BEG RUNIO,11,Queven Immobilier Servia immobilier,"48 Rue Jean Jaurès, 56530 Quéven, France",02 97 05 40 21,47.7868755,-3.4160672,cible,,,,,,,,,
T22,Jeu,Queven,Rond Point de Runio / ROND POINT BEG RUNIO,12,Les freros Seb&Nico,"45 Rue Jean Jaurès, 56530 Quéven, France",02 97 05 04 68,47.7872494,-3.4158561,cible,,,,,,,,,
T23,Mer,Guidel,10 Pl. de Polignac / 6 Rue Capitaine Quillien,1,PIZZ'APPETIT – Pizzeria artisanale à Guidel,"10 Pl. de Polignac, 56520 Guidel, France",02 97 65 30 31,47.7892927,-3.4886078000000005,cible,,,,,,,,,
T23,Mer,Guidel,10 Pl. de Polignac / 6 Rue Capitaine Quillien,2,Le melting,"6 Rue Capitaine Quillien, 56520 Guidel, France",02 97 02 91 45,47.7894085,-3.4868946999999997,cible,,,,,,,,,
T23,Mer,Guidel,10 Pl. de Polignac / 6 Rue Capitaine Quillien,3,Crêperie La Frégate,"1 Pl. de Polignac, 56520 Guidel, France",02 97 65 07 17,47.789438,-3.487548,cible,,,,,,,,,
T23,Mer,Guidel,10 Pl. de Polignac / 6 Rue Capitaine Quillien,4,Pâtisserie Claire & Romain,"14 Pl. de Polignac, 56520 Guidel, France",09 81 20 94 80,47.789597699999995,-3.4886614999999996,cible,,,,,,,,,
T23,Mer,Guidel,10 Pl. de Polignac / 6 Rue Capitaine Quillien,5,CHEZ MON COIFFEUR - GUIDEL,"2 Pl. Jaffré, 56520 Guidel, France",02 97 65 03 21,47.7896344,-3.4874497,cible,,,,,,,,,
T23,Mer,Guidel,10 Pl. de Polignac / 6 Rue Capitaine Quillien,6,Céline C.,"5 Rue du Stanco, 56520 Guidel, France",02 97 65 33 23,47.789674299999994,-3.4893389,cible,,,,,,,,,
T23,Mer,Guidel,10 Pl. de Polignac / 6 Rue Capitaine Quillien,7,MMA Assurances GUIDEL PLOEMEUR,"2A Rue de Saint-Maurice, 56520 Guidel, France",02 97 65 32 75,47.7896931,-3.4890094,cible,,,,,,,,,
T23,Mer,Guidel,10 Pl. de Polignac / 6 Rue Capitaine Quillien,8,LGB Revetement de sol,"1 Pl. du 10 Mai 1945, 56520 Guidel, France",06 59 01 35 39,47.7897116,-3.4821701999999997,cible,,,,,,,,,
T23,Mer,Guidel,10 Pl. de Polignac / 6 Rue Capitaine Quillien,9,Marlène Prêt à Porter,"1rue Saint Maurice, 1 Rue de Saint-Maurice, 56520 Guidel, France",02 97 84 23 41,47.7897448,-3.4887002000000003,cible,,,,,,,,,
T23,Mer,Guidel,10 Pl. de Polignac / 6 Rue Capitaine Quillien,10,Le Kafé Iodé,"1 Rue de Saint-Maurice, 56520 Guidel, France",06 58 06 81 10,47.78974960000001,-3.4885327,cible,,,,,,,,,
T23,Mer,Guidel,10 Pl. de Polignac / 6 Rue Capitaine Quillien,11,Pluriel Coiffure,"2 Rue de Saint-Maurice, 56520 Guidel, France",02 97 65 04 05,47.7897744,-3.4890643999999997,cible,,,,,,,,,
T23,Mer,Guidel,10 Pl. de Polignac / 6 Rue Capitaine Quillien,12,LA CAPPADOCE KEBAB,"2 Rue de Saint-Maurice, 56520 Guidel, France",02 97 11 05 42,47.789811199999995,-3.4890578999999997,cible,,,,,,,,,
T24,Lun,Lorient-centre,4 Av. Anatole France / 11 Rue Auguste Nayel,1,Pharmacie des Halles,"4 Av. Anatole France, 56100 Lorient, France",02 97 64 14 54,47.746397699999996,-3.3664585999999996,cible,,,,,,,,,
T24,Lun,Lorient-centre,4 Av. Anatole France / 11 Rue Auguste Nayel,2,Espace Nayel,"11 Rue Auguste Nayel, 56100 Lorient, France",02 97 35 25 84,47.7468071,-3.3613919,cible,,,,,,,,,
T24,Lun,Lorient-centre,4 Av. Anatole France / 11 Rue Auguste Nayel,3,Photomaton,"MONOPRIX, Cc Espace Nayel, Quai des Indes, 56100 Lorient, France",09 70 82 32 46,47.746865799999995,-3.3621630999999996,cible,,,,,,,,,
T24,Lun,Lorient-centre,4 Av. Anatole France / 11 Rue Auguste Nayel,4,Fracas : Librairie indépendante ¬ Atelier de céramique ¬ Café,"11 Rue Auguste Nayel, 56100 Lorient, France",02 97 85 35 32,47.7470216,-3.3612113,cible,,,,,,,,,
T24,Lun,Lorient-centre,4 Av. Anatole France / 11 Rue Auguste Nayel,5,K'PITAL,"1 Av. Anatole France, 56100 Lorient, France",02 97 06 37 31,47.7470497,-3.3664905000000003,cible,,,,,,,,,
T24,Lun,Lorient-centre,4 Av. Anatole France / 11 Rue Auguste Nayel,6,MONOPRIX,"Espace Nayel"" Centre Commercial, 56100 Lorient, France",02 97 87 72 20,47.747285999999995,-3.3624909,cible,,,,,,,,,
T24,Lun,Lorient-centre,4 Av. Anatole France / 11 Rue Auguste Nayel,7,Tapis Vintage - Galerie de Liège Lorient,"59 Rue de Liège, 56100 Lorient, France",06 23 87 24 88,47.7475052,-3.3598206,cible,,,,,,,,,
T24,Lun,Lorient-centre,4 Av. Anatole France / 11 Rue Auguste Nayel,8,Morgan Gendreau - Conseillère immobilier -Le Bec Immobilier Lorient,"4 Pl. Jules Ferry, 56100 Lorient, France",06 49 61 54 50,47.7476084,-3.3643905999999997,cible,,,,,,,,,
T24,Lun,Lorient-centre,4 Av. Anatole France / 11 Rue Auguste Nayel,9,LE BEC Immobilier Lorient,"4 Pl. Jules Ferry, 56100 Lorient, France",02 97 21 30 59,47.7476093,-3.364322,cible,,,,,,,,,
T24,Lun,Lorient-centre,4 Av. Anatole France / 11 Rue Auguste Nayel,10,Flying Tiger Copenhagen,"40 Rue du Port, 56100 Lorient, France",09 62 57 44 80,47.747648899999994,-3.3613325,cible,,,,,,,,,
T24,Lun,Lorient-centre,4 Av. Anatole France / 11 Rue Auguste Nayel,11,MELODYKEYS,"31 Rue des Fontaines, 56100 Lorient, France",06 09 07 39 46,47.747804099999996,-3.3593550999999997,cible,,,,,,,,,
T24,Lun,Lorient-centre,4 Av. Anatole France / 11 Rue Auguste Nayel,12,C&C Lorient - Apple Premium Reseller et Centre de Services Agréé,"30 Rue du Port, 56100 Lorient, France",02 97 84 80 10,47.7478376,-3.3618535,cible,,,,,,,,,
T25,Ven,Auray,1 Rue Lionel Huette / 10 Rue Jean Marie Barre,1,Atelier boutique Ty Kador,"1 Rue Lionel Huette, 56400 Auray, France",06 95 64 04 28,47.6671264,-2.9829558,cible,,,,,,,,,
T25,Ven,Auray,1 Rue Lionel Huette / 10 Rue Jean Marie Barre,2,SAPA - Restaurant Asian Food à Auray,"10 Rue Jean Marie Barre, 56400 Auray, France",02 97 31 88 46,47.6671738,-2.9848151,cible,,,,,,,,,
T25,Ven,Auray,1 Rue Lionel Huette / 10 Rue Jean Marie Barre,3,Morel - Cuisines et Aménagements - Auray,"30 Rue Louis Billet Centre Ville, 56400 Auray, France",02 56 54 10 48,47.6671743,-2.9906896,cible,,,,,,,,,
T25,Ven,Auray,1 Rue Lionel Huette / 10 Rue Jean Marie Barre,4,Retritex,"39 Rue de Keriolet, 56400 Auray, France",09 64 23 00 75,47.6671762,-2.983949,cible,,,,,,,,,
T25,Ven,Auray,1 Rue Lionel Huette / 10 Rue Jean Marie Barre,5,D.K Men Corp.,"12 Rue Jean Marie Barre, 56400 Auray, France",09 83 59 31 64,47.6672259,-2.9847656,cible,,,,,,,,,
T25,Ven,Auray,1 Rue Lionel Huette / 10 Rue Jean Marie Barre,6,Emmaüs Sacré Dressing ! - Retritex,"39 Rue de Keriolet, 56400 Auray, France",02 97 29 63 69,47.667231699999995,-2.9838234,cible,,,,,,,,,
T25,Ven,Auray,1 Rue Lionel Huette / 10 Rue Jean Marie Barre,7,Geffroy Yves,"14 Rue Jean Marie Barre, 56400 Auray, France",02 97 24 00 37,47.6672423,-2.9847869,cible,,,,,,,,,
T25,Ven,Auray,1 Rue Lionel Huette / 10 Rue Jean Marie Barre,8,SPAR,"11 Rue Jean Marie Barre, 56400 Auray, France",02 59 16 21 21,47.6673207,-2.9845978,cible,,,,,,,,,
T25,Ven,Auray,1 Rue Lionel Huette / 10 Rue Jean Marie Barre,9,Pharmacie D'alre,"20 Rue Jean Marie Barre, 56400 Auray, France",02 97 24 00 37,47.6673597,-2.9850016999999998,cible,,,,,,,,,
T25,Ven,Auray,1 Rue Lionel Huette / 10 Rue Jean Marie Barre,10,FRAM,"22 Rue Jean Marie Barre, 56400 Auray, France",02 97 24 28 28,47.667376999999995,-2.985035,cible,,,,,,,,,
T25,Ven,Auray,1 Rue Lionel Huette / 10 Rue Jean Marie Barre,11,Eden Tour - Auray,"19 Rue Jean Marie Barre, 56400 Auray, France",02 97 24 28 00,47.6674185,-2.9848808,cible,,,,,,,,,
T25,Ven,Auray,1 Rue Lionel Huette / 10 Rue Jean Marie Barre,12,Tinell,"17 Rue Jean Marie Barre, 56400 Auray, France",02 97 52 03 72,47.6674436,-2.9847688,cible,,,,,,,,,
T26,Mar,Caudan,5 Rue de la Libération / 16 All. des Acacias,1,Une Histoire Une Fleur Artisan Fleuriste,"5 Rue de la Libération, 56850 Caudan, France",02 97 76 05 41,47.8106334,-3.3409036,cible,,,,,,,,,
T26,Mar,Caudan,5 Rue de la Libération / 16 All. des Acacias,2,AXA Prévoyance & Patrimoine Margaux Edy,"16 All. des Acacias, 56850 Caudan, France",07 65 62 13 49,47.81064,-3.3441099999999997,cible,,,,,,,,,
T26,Mar,Caudan,5 Rue de la Libération / 16 All. des Acacias,3,Bar Tabac Presse Le Kaodan,"1 place Louis Le Léannec, 56850 Caudan, France",02 97 05 61 50,47.8106838,-3.3401235,cible,,,,,,,,,
T26,Mar,Caudan,5 Rue de la Libération / 16 All. des Acacias,4,Mama pizza Papa Tacos,"7 Rue de la Libération, 56850 Caudan, France",02 97 24 93 25,47.8106984,-3.3409533,cible,,,,,,,,,
T26,Mar,Caudan,5 Rue de la Libération / 16 All. des Acacias,5,VILLA COIFFURE,"1 espace jean gaudin, 56850 Caudan, France",02 97 05 78 73,47.8107264,-3.3413038,cible,,,,,,,,,
T26,Mar,Caudan,5 Rue de la Libération / 16 All. des Acacias,6,Crédit Mutuel de Bretagne CAUDAN,"11 Rue de la Libération, 56850 Caudan, France",02 97 05 51 00,47.810874,-3.3411815,cible,,,,,,,,,
T26,Mar,Caudan,5 Rue de la Libération / 16 All. des Acacias,7,Pompes Funèbres de Caudan Taté - Le Berre - Le Choix Funéraire,"6 A Rue de la Libération, 56850 Caudan, France",02 97 05 63 92,47.811349,-3.341118,cible,,,,,,,,,
T26,Mar,Caudan,5 Rue de la Libération / 16 All. des Acacias,8,"LAW-RIANT, Notaires Associés","2 Rue de Kergoff, 56850 Caudan, France",02 57 94 00 20,47.8114261,-3.3419152999999997,cible,,,,,,,,,
T26,Mar,Caudan,5 Rue de la Libération / 16 All. des Acacias,9,Les Fleurs du Scorff,"15 Rue Abel Gance, 56850 Caudan, France",02 97 05 71 22,47.8127905,-3.34691,cible,,,,,,,,,
T26,Mar,Caudan,5 Rue de la Libération / 16 All. des Acacias,10,CAUDAN Citroën - LH Automobiles,"16 Rue de la Libération, 56850 Caudan, France",02 97 05 70 16,47.8128454,-3.3421368000000005,cible,,,,,,,,,
T26,Mar,Caudan,5 Rue de la Libération / 16 All. des Acacias,11,Citroen Garage LH Automobiles,"16 Rue de la Libération, 56850 Caudan, France",02 97 05 70 16,47.8128454,-3.3421368000000005,cible,,,,,,,,,
T26,Mar,Caudan,5 Rue de la Libération / 16 All. des Acacias,12,LE SALON DE CYNDIE,"Centre Commercial de Kerio, Rue Jean Moulin, 56850 Caudan, France",02 97 05 68 19,47.8136155,-3.3444594999999997,cible,,,,,,,,,
T27,Mar,Lanester,102 Rue Marcel Sembat / 31 Av. Georges Guieysse,1,R'studio Lanester,"102 Rue Marcel Sembat, 56600 Lanester, France",02 97 76 64 61,47.767986099999995,-3.3448157,cible,,,,,,,,,
T27,Mar,Lanester,102 Rue Marcel Sembat / 31 Av. Georges Guieysse,2,BelleRéno: peinture et parquet,"31 Av. Georges Guieysse, 56600 Lanester, France",06 76 57 82 57,47.768150899999995,-3.3482114999999997,cible,,,,,,,,,
T27,Mar,Lanester,102 Rue Marcel Sembat / 31 Av. Georges Guieysse,3,Japan Univers,"144 Rue Jean Jaurès, 56600 Lanester, France",07 68 05 58 94,47.7683264,-3.3531119,cible,,,,,,,,,
T27,Mar,Lanester,102 Rue Marcel Sembat / 31 Av. Georges Guieysse,4,Banque Populaire Grand Ouest,"Av. du Cheval Blanc, 56600 Lanester, France",02 72 96 07 30,47.768546799999996,-3.352328,cible,,,,,,,,,
T27,Mar,Lanester,102 Rue Marcel Sembat / 31 Av. Georges Guieysse,5,Pharmacie du Scorff,"152 Rue Jean Jaurès, 56600 Lanester, France",02 97 76 17 29,47.768550999999995,-3.3527983,cible,,,,,,,,,
T27,Mar,Lanester,102 Rue Marcel Sembat / 31 Av. Georges Guieysse,6,SG,"160 Rue Jean Jaurès, 56600 Lanester, France",02 97 76 04 54,47.769039,-3.3516209999999997,cible,,,,,,,,,
T27,Mar,Lanester,102 Rue Marcel Sembat / 31 Av. Georges Guieysse,7,Agence Groupama Lanester,"160 Rue Jean Jaurès, 56600 Lanester, France",02 97 44 48 45,47.769116499999996,-3.3516806999999997,cible,,,,,,,,,
T27,Mar,Lanester,102 Rue Marcel Sembat / 31 Av. Georges Guieysse,8,Bien d'Exception,"162 Rue Jean Jaurès, 56600 Lanester, France",02 97 89 30 30,47.769220399999995,-3.3513891,cible,,,,,,,,,
T27,Mar,Lanester,102 Rue Marcel Sembat / 31 Av. Georges Guieysse,9,Agence immobilière Laforêt Lanester,"162 Rue Jean Jaurès, 56600 Lanester, France",02 97 89 30 30,47.7692536,-3.351414,cible,,,,,,,,,
T27,Mar,Lanester,102 Rue Marcel Sembat / 31 Av. Georges Guieysse,10,Pharmacie Ti Kaol,"21 Av. Kesler Devillers, 56600 Lanester, France",02 97 76 05 36,47.769731,-3.3482674,cible,,,,,,,,,
T27,Mar,Lanester,102 Rue Marcel Sembat / 31 Av. Georges Guieysse,11,MAAF Assurances LANESTER,"211 Rue Jean Jaurès, 56600 Lanester, France",02 97 89 02 00,47.7697496,-3.3511349000000004,cible,,,,,,,,,
T27,Mar,Lanester,102 Rue Marcel Sembat / 31 Av. Georges Guieysse,12,Espace Vidéo Musique SARL,"164 Ter Rue Jean Jaurès, 56600 Lanester, France",02 97 76 15 07,47.7697791,-3.3501304000000003,cible,,,,,,,,,
T28,Ven,Auray,27 Rue Jean Marie Barre / 22 Rue Jean Marie Barre,1,Calèche,"27 Rue Jean Marie Barre, 56400 Auray, France",02 97 29 00 15,47.667504799999996,-2.9850043,cible,,,,,,,,,
T28,Ven,Auray,27 Rue Jean Marie Barre / 22 Rue Jean Marie Barre,2,Salaün Holidays Auray,"22 Rue Jean Marie Barre, 56400 Auray, France",02 97 24 28 28,47.6675128,-2.9850334,cible,,,,,,,,,
T28,Ven,Auray,27 Rue Jean Marie Barre / 22 Rue Jean Marie Barre,3,Bijouterie Guérineau,"31 Rue Jean Marie Barre, 56400 Auray, France",02 97 24 13 42,47.6675506,-2.9851102000000003,cible,,,,,,,,,
T28,Ven,Auray,27 Rue Jean Marie Barre / 22 Rue Jean Marie Barre,4,Restaurant Kabuki,"32 Rue Jean Marie Barre, 56400 Auray, France",02 97 59 39 92,47.667563799999996,-2.9854179999999997,cible,,,,,,,,,
T28,Ven,Auray,27 Rue Jean Marie Barre / 22 Rue Jean Marie Barre,5,Cœur de Fleurs,"7 Av. Maréchal Foch, 56400 Auray, France",02 97 56 20 62,47.6677927,-2.98763,cible,,,,,,,,,
T28,Ven,Auray,27 Rue Jean Marie Barre / 22 Rue Jean Marie Barre,6,MONOPRIX,"11 Av. Maréchal Foch, 56400 Auray, France",02 97 24 05 26,47.668186399999996,-2.9880351,cible,,,,,,,,,
T28,Ven,Auray,27 Rue Jean Marie Barre / 22 Rue Jean Marie Barre,7,Photomaton,"MONOPRIX, 11 Av. Maréchal Foch, 56400 Auray, France",09 70 82 32 46,47.668319,-2.9878329999999997,cible,,,,,,,,,
T28,Ven,Auray,27 Rue Jean Marie Barre / 22 Rue Jean Marie Barre,8,Maison Gabrielle,"26 Rue Georges Clemenceau, 56400 Auray, France",02 97 55 93 81,47.6688076,-2.9864243999999998,cible,,,,,,,,,
T28,Ven,Auray,27 Rue Jean Marie Barre / 22 Rue Jean Marie Barre,9,L ATELIER DE MICHEL,"48 Av. Maréchal Foch, 56400 Auray, France",02 97 58 34 18,47.668937799999995,-2.9880069,cible,,,,,,,,,
T28,Ven,Auray,27 Rue Jean Marie Barre / 22 Rue Jean Marie Barre,10,Le Livre Penseur,"36 Rue Georges Clemenceau, 56400 Auray, France",02 97 50 73 14,47.6691529,-2.9866506,cible,,,,,,,,,
T28,Ven,Auray,27 Rue Jean Marie Barre / 22 Rue Jean Marie Barre,11,Olivier debouchage,"14 Rue du Drezen, 56400 Auray, France",02 90 38 00 56,47.669981,-2.9847424,cible,,,,,,,,,
T28,Ven,Auray,27 Rue Jean Marie Barre / 22 Rue Jean Marie Barre,12,2SIA,"23 Rue François Guhur, 56400 Auray, France",02 97 29 19 42,47.6704456,-2.9778237,cible,,,,,,,,,
T28,Ven,Auray,27 Rue Jean Marie Barre / 22 Rue Jean Marie Barre,13,Pharmacie d'Arvor,"24 Av. du Président John Fitzgerald Kennedy, 56400 Auray, France",02 97 56 32 98,47.670642099999995,-2.9858862999999998,cible,,,,,,,,,
T28,Ven,Auray,27 Rue Jean Marie Barre / 22 Rue Jean Marie Barre,14,Audioprothésiste Audio 2000 Auray,"24 Av. du Président John Fitzgerald Kennedy, 56400 Auray, France",02 97 29 16 55,47.6706748,-2.9856477999999997,cible,,,,,,,,,
T28,Ven,Auray,27 Rue Jean Marie Barre / 22 Rue Jean Marie Barre,15,Pompes Funèbres Roc Eclerc Auray,"21 Rue du Drezen, 56400 Auray, France",02 19 29 05 34,47.67075,-2.985038,cible,,,,,,,,,
T29,Mar,Caudan,Chez Orthopédie LAGARRIGUE / 94 Rue Henri Ducassou,1,BREIZH PODO Caudan,"Chez Orthopédie LAGARRIGUE, 375 Rue Jean Baptiste Martenot, 56850 Caudan, France",02 98 10 23 35,47.7848345,-3.3417086,cible,,,,,,,,,
T29,Mar,Caudan,Chez Orthopédie LAGARRIGUE / 94 Rue Henri Ducassou,2,Timicmac Lorient - Vide Grenier Permanent & Dépôt-vente (ancien magasin Bric ada Brac),"94 Rue Henri Ducassou, 56850 Caudan, France",02 56 37 50 01,47.7850837,-3.3438341,cible,,,,,,,,,
T29,Mar,Caudan,Chez Orthopédie LAGARRIGUE / 94 Rue Henri Ducassou,3,Véloland Lorient - Magasin et Réparation de Vélos,"330 Rue Jean Baptiste Martenot, 56850 Caudan, France",02 97 33 17 90,47.785180999999994,-3.3407959,cible,,,,,,,,,
T29,Mar,Caudan,Chez Orthopédie LAGARRIGUE / 94 Rue Henri Ducassou,4,Pégase&co Sellerie,"200 Rue Pierre Landais, 56850 Caudan, France",02 22 21 77 96,47.7855322,-3.3366248,cible,,,,,,,,,
T29,Mar,Caudan,Chez Orthopédie LAGARRIGUE / 94 Rue Henri Ducassou,5,vendezvotrevoiture.fr Lorient,"200b Rue Pierre Landais, 56850 Caudan, France",02 76 86 33 82,47.785883399999996,-3.3366944000000003,cible,,,,,,,,,
T29,Mar,Caudan,Chez Orthopédie LAGARRIGUE / 94 Rue Henri Ducassou,6,Netto Caudan,"Rue Pierre Landais, 56850 Caudan, France",02 97 81 10 50,47.7859846,-3.3358545,cible,,,,,,,,,
T29,Mar,Caudan,Chez Orthopédie LAGARRIGUE / 94 Rue Henri Ducassou,7,Photomaton,"Netto, 80 Rue Pierre Landais, 56850 Caudan, France",09 70 82 32 46,47.7860061,-3.335845,cible,,,,,,,,,
T29,Mar,Caudan,Chez Orthopédie LAGARRIGUE / 94 Rue Henri Ducassou,8,Würth Proxishop Lorient,"332 Rue Pierre Landais, 56850 Caudan, France",02 97 83 58 38,47.7861137,-3.3350025,cible,,,,,,,,,
T29,Mar,Caudan,Chez Orthopédie LAGARRIGUE / 94 Rue Henri Ducassou,9,BIIM - Bicheray Immobilier,"216 Rue Jean Baptiste Martenot, 56600 Caudan, France",02 97 57 64 34,47.7861176,-3.3408682,cible,,,,,,,,,
T29,Mar,Caudan,Chez Orthopédie LAGARRIGUE / 94 Rue Henri Ducassou,10,La Bovida,"ZI Bellevue, 332 Rue Pierre Landais, 56850 Caudan, France",02 97 37 56 86,47.786183,-3.335241,cible,,,,,,,,,
